order_id,customer_id,order_date,status,region_code
ORD02284,CUST0030,2025-09-02,Shipped,East
ORD02285,CUST0393,2025-11-26,Delivered,South
ORD02286,CUST0264,2026-07-15,Cancelled,North
ORD02287,CUST0140,2024-09-15,Returned,West
ORD02288,CUST0093,2025-08-21,Delivered,South
ORD02289,CUST0590,2024-12-15,Returned,North
ORD02290,CUST0352,2026-03-05,Cancelled,West
ORD02291,CUST0576,2025-11-17,Cancelled,South
ORD02292,CUST0229,2024-12-07,Delivered,North
ORD02293,CUST0298,2026-03-03,Placed,North
ORD02294,CUST0092,2024-09-29,Delivered,South
ORD02295,CUST0119,2025-10-26,Returned,East
ORD02297,CUST0591,2024-11-24,Placed,East
ORD02298,CUST0064,2025-09-13,Returned,South
ORD02299,CUST0398,2025-03-25,Cancelled,East
ORD02300,CUST0374,2026-05-26,Shipped,South
ORD02301,CUST0110,2025-03-20,Cancelled,North
ORD02302,CUST0552,2026-04-21,Cancelled,East
ORD02303,CUST0149,2026-05-05,Delivered,South
ORD02304,CUST0512,2026-01-01,Cancelled,South
ORD02305,CUST0291,2026-03-31,Shipped,North
ORD02306,CUST0328,2025-03-08,Delivered,North
ORD02307,CUST0281,2025-02-13,Returned,West
ORD02308,CUST0221,2026-01-01,Cancelled,East
ORD02309,CUST0386,2026-01-11,Placed,East
ORD02310,CUST0157,2026-01-03,Shipped,South
ORD02311,CUST0054,2025-04-25,Shipped,West
ORD02312,CUST0402,2024-09-30,Delivered,South
ORD02314,CUST0346,2025-10-11,Cancelled,West
ORD02315,CUST0357,2025-04-17,Cancelled,West
ORD02316,CUST0074,2026-04-18,Returned,East
ORD02317,CUST0290,2024-11-06,Shipped,West
ORD02318,CUST0100,2024-07-28,Shipped,East
ORD02319,CUST0595,2024-11-01,Placed,East
ORD02320,CUST0469,2025-08-24,Shipped,South
ORD02321,CUST0453,2025-02-21,Cancelled,East
ORD02322,CUST0149,2025-05-03,Shipped,South
ORD02323,CUST0201,2026-03-14,Placed,East
ORD02324,CUST0590,2025-07-29,Placed,South
ORD02325,CUST0386,2025-06-03,Cancelled,South
ORD02326,CUST0058,2025-04-08,Placed,East
ORD02327,CUST0486,2026-07-03,Shipped,North
ORD02328,CUST0121,2026-06-25,Returned,East
ORD02329,CUST0445,2024-11-21,Shipped,West
ORD02330,CUST0251,2024-10-05,Placed,North
ORD02331,CUST0247,2025-01-03,Cancelled,West
ORD02332,CUST0310,2024-11-15,Returned,South
ORD02333,CUST0385,2025-08-12,Placed,West
ORD02334,CUST0392,2025-01-05,Delivered,West
ORD02335,CUST0377,2026-04-24,Placed,North
ORD02338,CUST0024,2026-06-14,Returned,West
ORD02339,CUST0281,2025-09-24,Placed,South
ORD02340,CUST0394,2025-11-06,Cancelled,West
ORD02342,CUST0102,2026-04-24,Delivered,North
ORD02343,CUST0551,2025-08-30,Shipped,West
ORD02344,CUST0021,2026-05-06,Cancelled,West
ORD02345,CUST0066,2025-09-04,Returned,North
ORD02346,CUST0213,2026-01-22,Placed,South
ORD02347,CUST0185,2025-09-19,Placed,West
ORD02348,CUST0322,2026-01-14,Placed,North
ORD02349,CUST0132,2026-02-25,Returned,South
ORD02350,CUST0166,2026-04-02,Placed,East
ORD02352,CUST0519,2025-06-07,Delivered,East
ORD02353,CUST0558,2025-07-10,Shipped,West
ORD02354,CUST0001,2026-06-29,Shipped,East
ORD02355,CUST0048,2024-09-15,Returned,East
ORD02357,CUST0591,2026-04-15,Cancelled,East
ORD02358,CUST0536,2024-10-27,Delivered,South
ORD02359,CUST0102,2026-07-05,Placed,South
ORD02360,CUST0038,2024-07-31,Shipped,South
ORD02361,CUST0307,2025-07-25,Shipped,South
ORD02362,CUST0566,2025-04-14,Shipped,East
ORD02363,CUST0285,2025-03-17,Shipped,West
ORD02364,CUST0077,2026-01-05,Returned,East
ORD02365,CUST0267,2025-04-25,Cancelled,South
ORD02366,CUST0410,2024-11-02,Cancelled,North
ORD02367,CUST0261,2026-04-13,Cancelled,South
ORD02368,CUST0549,2025-06-26,Shipped,North
ORD02369,CUST0276,2026-06-09,Shipped,East
ORD02370,CUST0578,2025-10-25,Returned,South
ORD02371,CUST0430,2025-08-28,Shipped,East
ORD02372,CUST0445,2026-03-03,Cancelled,North
ORD02373,CUST0254,2025-04-09,Placed,East
ORD02374,CUST0128,2024-11-28,Returned,North
ORD02375,CUST0562,2026-01-20,Cancelled,North
ORD02376,CUST0338,2025-03-11,Placed,East
ORD02377,CUST0342,2024-08-09,Delivered,South
ORD02378,CUST0232,2026-02-16,Delivered,North
ORD02379,CUST0101,2026-04-11,Cancelled,South
ORD02380,CUST0388,2024-10-18,Placed,North
ORD02381,CUST0180,2025-01-06,Returned,East
ORD02382,CUST0502,2024-10-25,Placed,East
ORD02383,CUST0586,2026-05-14,Delivered,East
ORD02384,CUST0102,2026-01-08,Placed,South
ORD02385,CUST0326,2024-11-05,Cancelled,South
ORD02386,CUST0354,2026-01-03,Returned,West
ORD02387,CUST0489,2025-01-09,Returned,South
ORD02388,CUST0266,2025-03-13,Placed,South
ORD02389,CUST0130,2024-10-23,Shipped,West
ORD02390,CUST0582,2024-12-27,Delivered,North
ORD02391,CUST0380,2024-10-27,Shipped,West
ORD02392,CUST0469,2024-09-17,Shipped,West
ORD02393,CUST0363,2025-06-12,Cancelled,East
ORD02394,CUST0283,2026-01-05,Cancelled,South
ORD02395,CUST0313,2026-03-02,Placed,East
ORD02396,CUST0417,2026-03-18,Delivered,North
ORD02397,CUST0082,2024-10-12,Placed,South
ORD02398,CUST0096,2024-09-16,Shipped,North
ORD02399,CUST0087,2024-08-01,Delivered,West
ORD02400,CUST0011,2026-03-11,Cancelled,South
ORD02401,CUST0492,2025-07-29,Cancelled,North
ORD02402,CUST0416,2026-02-26,Placed,South
ORD02403,CUST0008,2025-06-17,Cancelled,East
ORD02404,CUST0251,2024-08-20,Returned,North
ORD02405,CUST0460,2024-12-17,Shipped,South
ORD02406,CUST0180,2024-10-09,Placed,East
ORD02407,CUST0137,2024-08-12,Returned,East
ORD02408,CUST0053,2026-03-25,Cancelled,West
ORD02409,CUST0389,2025-12-12,Shipped,East
ORD02410,CUST0116,,Delivered,South
ORD02411,CUST0553,2025-10-21,Placed,East
ORD02412,CUST0307,2024-09-02,Cancelled,East
ORD02413,CUST0272,2025-07-17,Shipped,North
ORD02414,CUST0583,2024-10-18,Cancelled,South
ORD02415,CUST0313,2026-06-23,Returned,North
ORD02416,CUST0475,2025-01-30,Returned,West
ORD02417,CUST0059,2024-08-20,Delivered,North
ORD02418,CUST0472,2024-09-07,Delivered,East
ORD02420,CUST0359,2025-12-18,Shipped,West
ORD02421,CUST0364,2024-07-25,Placed,North
ORD02422,CUST0442,2026-02-24,Cancelled,South
ORD02423,CUST0087,2024-09-30,Returned,South
ORD02424,CUST0421,2026-03-17,Placed,West
ORD02425,CUST0008,2024-10-22,Shipped,East
ORD02426,CUST0232,2026-07-02,Cancelled,West
ORD02427,CUST0384,2025-10-28,Delivered,East
ORD02428,CUST0439,2024-12-24,Shipped,East
ORD02429,CUST0112,2025-10-17,Cancelled,West
ORD02430,CUST0166,2026-06-17,Shipped,East
ORD02431,CUST0445,2024-12-20,Placed,East
ORD02432,CUST0204,2024-12-08,Placed,South
ORD02433,CUST0292,2025-12-20,Placed,South
ORD02434,CUST0405,2025-04-17,Cancelled,East
ORD02435,CUST0033,2024-08-09,Shipped,South
ORD02436,CUST0491,2024-09-26,Delivered,North
ORD02437,CUST0432,2024-11-08,Cancelled,West
ORD02438,CUST0131,2026-05-06,Delivered,West
ORD02439,CUST0514,2026-02-17,Cancelled,South
ORD02440,CUST0113,2025-02-18,Placed,North
ORD02441,CUST0130,2025-10-11,Shipped,East
ORD02442,CUST0513,2025-04-14,Placed,South
ORD02443,CUST0054,2025-04-17,Delivered,West
ORD02444,CUST0009,2024-11-19,Cancelled,West
ORD02445,CUST0297,2026-05-13,Delivered,West
ORD02446,CUST0085,2025-08-10,Cancelled,South
ORD02448,CUST0256,2026-02-03,Delivered,North
ORD02449,CUST0270,2025-11-06,Shipped,West
ORD02450,CUST0204,2025-01-21,Cancelled,North
ORD02452,CUST0194,2025-10-03,Returned,South
ORD02453,CUST0235,2024-09-09,Placed,South
ORD02454,CUST0411,2024-10-02,Placed,East
ORD02455,CUST0197,2026-04-15,Shipped,West
ORD02456,CUST0019,2025-10-10,Returned,South
ORD02457,CUST0094,2026-03-02,Placed,West
ORD02459,CUST0237,2025-09-01,Shipped,East
ORD02461,CUST0523,2026-01-24,Cancelled,North
ORD02462,CUST0312,2024-12-13,Placed,East
ORD02463,CUST0373,2025-02-21,Delivered,East
ORD02464,CUST0429,2024-11-28,Shipped,East
ORD02465,CUST0049,2026-06-18,Shipped,North
ORD02466,CUST0001,2026-02-23,Placed,East
ORD02467,CUST0218,2025-09-08,Delivered,West
ORD02468,CUST0287,2024-07-21,Returned,North
ORD02469,CUST0442,2026-02-01,Shipped,East
ORD02471,CUST0312,2026-07-05,Placed,North
ORD02472,CUST0014,2024-12-31,Returned,South
ORD02473,CUST0340,2026-07-02,Delivered,East
ORD02474,CUST0542,2025-08-13,Returned,East
ORD02475,CUST0244,2026-05-10,Delivered,South
ORD02476,CUST0599,2026-01-18,Cancelled,North
ORD02477,CUST0109,2025-07-21,Shipped,North
ORD02478,CUST0043,2025-04-28,Returned,South
ORD02480,CUST0077,2025-10-18,Returned,East
ORD02481,CUST0309,2024-12-08,Cancelled,South
ORD02482,CUST0547,2025-06-24,Shipped,North
ORD02483,CUST0131,2025-12-23,Shipped,West
ORD02485,CUST0375,2024-12-05,Cancelled,North
ORD02486,CUST0447,2026-04-27,Placed,West
ORD02487,CUST0430,2025-04-19,Returned,North
ORD02489,CUST0133,2025-06-12,Delivered,North
ORD02490,CUST0580,2024-12-31,Placed,South
ORD02491,CUST0408,2025-08-21,Cancelled,North
ORD02492,CUST0170,2025-01-10,Cancelled,West
ORD02493,CUST0576,2025-05-30,Cancelled,West
ORD02494,CUST0279,2024-10-13,Shipped,South
ORD02496,CUST0010,2025-03-19,Returned,West
ORD02497,CUST0516,2024-10-22,Returned,East
ORD02498,CUST0311,2025-07-14,Shipped,East
ORD02499,CUST0275,2024-10-11,Returned,North
ORD02501,CUST0547,2024-10-31,Shipped,East
ORD02502,CUST0041,2025-08-07,Shipped,East
ORD02503,CUST0137,2026-03-02,Delivered,North
ORD02504,CUST0255,2025-04-24,Shipped,North
ORD02505,CUST0002,2026-01-16,Delivered,East
ORD02506,CUST0333,2025-02-26,Placed,East
ORD02507,CUST0137,2025-09-23,Cancelled,East
ORD02508,CUST0333,2026-01-29,Placed,North
ORD02509,CUST0365,2024-08-18,Shipped,East
ORD02510,CUST0181,2024-09-19,Delivered,North
ORD02511,CUST0551,2025-03-29,Returned,North
ORD02512,CUST0392,2025-08-05,Delivered,South
ORD02513,CUST0453,2024-10-15,Shipped,East
ORD02514,CUST0276,2025-05-12,Shipped,West
ORD02515,CUST0160,2025-02-23,Cancelled,South
ORD02517,CUST0491,2025-10-27,Placed,West
ORD02518,CUST0186,2026-02-09,Cancelled,South
ORD02519,CUST0181,2025-03-17,Shipped,West
ORD02520,CUST0185,2026-01-02,Delivered,North
ORD02521,CUST0318,2026-05-02,Shipped,South
ORD02522,CUST0404,2025-06-27,Returned,South
ORD02523,CUST0072,2025-01-09,Shipped,North
ORD02524,CUST0437,2025-09-21,Shipped,West
ORD02525,CUST0413,2025-05-30,Placed,South
ORD02526,CUST0013,2025-02-28,Returned,North
ORD02527,CUST0387,2026-05-13,Cancelled,North
ORD02529,CUST0136,2024-12-11,Shipped,North
ORD02530,CUST0275,2026-05-14,Shipped,North
ORD02531,CUST0010,2024-09-10,Placed,East
ORD02532,CUST0088,2026-06-12,Shipped,South
ORD02533,CUST0492,2026-05-02,Returned,West
ORD02535,CUST0491,2025-07-22,Shipped,South
ORD02536,CUST0058,2026-07-17,Returned,East
ORD02537,CUST0557,2025-12-27,Placed,North
ORD02538,CUST0046,2025-04-29,Placed,East
ORD02539,CUST0106,2024-12-04,Returned,West
ORD02540,CUST0146,2024-07-27,Placed,South
ORD02541,CUST0025,2025-12-23,Shipped,West
ORD02542,CUST0395,2025-08-03,Shipped,East
ORD02543,CUST0294,2025-12-22,Shipped,West
ORD02544,CUST0116,2024-10-07,Cancelled,South
ORD02545,CUST0113,2025-05-21,Shipped,North
ORD02546,CUST0289,2025-06-23,Delivered,North
ORD02547,CUST0342,2025-08-27,Placed,East
ORD02548,CUST0087,2025-12-11,Placed,South
ORD02549,CUST0183,2025-12-25,Cancelled,East
ORD02550,CUST0186,2024-09-22,Cancelled,South
ORD02551,CUST0309,2024-10-18,Returned,East
ORD02552,CUST0357,2024-11-06,Placed,East
ORD02553,CUST0512,2025-05-20,Delivered,East
ORD02554,CUST0079,2025-05-25,Placed,South
ORD02555,CUST0151,2026-01-08,Delivered,South
ORD02556,CUST0400,2025-10-19,Cancelled,West
ORD02557,CUST0069,2024-10-05,Placed,West
ORD02558,CUST0286,2026-02-13,Shipped,North
ORD02559,CUST0331,2026-07-06,Shipped,South
ORD02560,CUST0395,2026-06-11,Delivered,East
ORD02561,CUST0507,2024-11-26,Cancelled,West
ORD02562,CUST0424,2024-09-06,Returned,East
ORD02563,CUST0142,2025-04-26,Shipped,West
ORD02564,CUST0429,2024-12-19,Returned,West
ORD02565,CUST0552,2025-04-07,Returned,West
ORD02566,CUST0546,2024-12-20,Returned,South
ORD02567,CUST0394,2025-10-23,Placed,West
ORD02568,CUST0540,2026-05-04,Returned,South
ORD02571,CUST0372,2025-01-14,Returned,West
ORD02572,CUST0137,2026-04-29,Placed,North
ORD02573,CUST0358,2025-06-12,Delivered,South
ORD02574,CUST0302,2026-02-01,Cancelled,South
ORD02575,CUST0565,2025-08-09,Cancelled,South
ORD02576,CUST0216,2025-02-19,Shipped,North
ORD02577,CUST0142,2026-03-04,Placed,South
ORD02578,CUST0387,2026-01-23,Placed,West
ORD02579,CUST0381,2026-03-04,Placed,North
ORD02580,CUST0596,2025-10-12,Placed,West
ORD02582,CUST0375,2025-02-15,Shipped,North
ORD02583,CUST0251,2026-02-25,Placed,North
ORD02584,CUST0583,2026-03-23,Cancelled,South
ORD02585,CUST0187,2026-04-01,Cancelled,South
ORD02586,CUST0541,2025-11-30,Delivered,West
ORD02587,CUST0422,2025-05-24,Delivered,West
ORD02588,CUST0014,2025-04-20,Delivered,North
ORD02590,CUST0178,2025-12-17,Returned,South
ORD02591,CUST0012,2025-10-29,Cancelled,West
ORD02592,CUST0466,2025-05-28,Returned,East
ORD02593,CUST0586,2025-07-29,Returned,East
ORD02594,CUST0233,2025-08-19,Cancelled,South
ORD02595,CUST0279,2025-02-19,Placed,West
ORD02596,CUST0129,2024-11-09,Shipped,West
ORD02597,CUST0058,2026-03-06,Shipped,West
ORD02598,CUST0189,2025-07-06,Returned,North
ORD02599,CUST0480,2024-10-09,Cancelled,East
ORD02600,CUST0415,2024-10-20,Cancelled,South
ORD02601,CUST0056,2025-01-28,Delivered,West
ORD02603,CUST0107,2025-08-08,Placed,East
ORD02604,CUST0344,2025-01-13,Placed,South
ORD02605,CUST0289,2025-11-18,Shipped,North
ORD02606,CUST0067,2024-10-30,Shipped,North
ORD02607,CUST0317,2024-08-10,Shipped,South
ORD02608,CUST0034,2024-10-03,Shipped,East
ORD02609,CUST0088,2026-02-11,Returned,North
ORD02610,CUST0578,2024-08-28,Cancelled,North
ORD02611,CUST0050,2026-04-23,Delivered,North
ORD02612,CUST0317,2024-09-08,Placed,East
ORD02613,CUST0290,2025-08-08,Cancelled,South
ORD02614,CUST0323,2025-12-26,Cancelled,East
ORD02615,CUST0133,2024-08-07,Placed,East
ORD02616,CUST0418,2024-12-04,Returned,North
ORD02617,CUST0515,2025-05-11,Shipped,North
ORD02618,CUST0392,2025-10-30,Cancelled,North
ORD02619,CUST0298,2025-12-27,Shipped,South
ORD02620,CUST0475,2025-03-28,Placed,North
ORD02621,CUST0238,2024-11-13,Shipped,South
ORD02622,CUST0165,2025-03-10,Returned,East
ORD02624,CUST0298,2025-11-14,Delivered,West
ORD02625,CUST0041,2024-09-30,Cancelled,South
ORD02626,CUST0214,2026-02-28,Returned,North
ORD02627,CUST0157,2024-09-15,Returned,West
ORD02628,CUST0100,2025-12-13,Placed,South
ORD02629,CUST0317,2026-02-21,Returned,North
ORD02630,CUST0511,2025-08-25,Placed,West
ORD02631,CUST0322,2026-03-06,Shipped,East
ORD02632,CUST0166,,Placed,East
ORD02633,CUST0591,2026-03-25,Delivered,East
ORD02634,CUST0092,2025-07-14,Placed,South
ORD02635,CUST0472,2024-12-21,Delivered,West
ORD02636,CUST0263,2025-03-03,Cancelled,South
ORD02637,CUST0127,2025-12-14,Returned,West
ORD02638,CUST0041,2025-08-08,Delivered,East
ORD02639,CUST0411,2025-08-02,Cancelled,South
ORD02640,CUST0452,2025-08-14,Delivered,East
ORD02641,CUST0383,2025-02-06,Placed,West
ORD02642,CUST0519,2025-09-12,Cancelled,East
ORD02644,CUST0251,2026-04-07,Returned,North
ORD02645,CUST0159,2026-05-16,Placed,East
ORD02646,CUST0385,2025-09-10,Shipped,West
ORD02647,CUST0075,2025-09-15,Shipped,West
ORD02648,CUST0474,2024-07-31,Placed,East
ORD02649,CUST0478,2026-03-03,Cancelled,West
ORD02650,CUST0112,2024-08-11,Placed,South
ORD02651,CUST0111,2025-06-17,Cancelled,West
ORD02652,CUST0205,2026-06-01,Cancelled,East
ORD02653,CUST0067,2026-06-28,Delivered,East
ORD02655,CUST0118,2025-05-11,Delivered,West
ORD02656,CUST0040,2025-07-02,Returned,South
ORD02657,CUST0482,2025-03-19,Shipped,South
ORD02659,CUST0390,2025-05-06,Placed,East
ORD02660,CUST0441,2025-06-26,Cancelled,South
ORD02661,CUST0056,2025-07-10,Shipped,North
ORD02662,CUST0434,2024-08-14,Delivered,East
ORD02663,CUST0181,2024-08-12,Placed,South
ORD02664,CUST0071,2024-12-02,Delivered,West
ORD02665,CUST0084,2025-09-23,Delivered,West
ORD02666,CUST0430,2025-12-12,Returned,South
ORD02667,CUST0266,2026-05-17,Shipped,North
ORD02668,CUST0095,2026-03-15,Cancelled,East
ORD02669,CUST0305,2025-03-10,Shipped,South
ORD02670,CUST0358,2026-06-05,Cancelled,West
ORD02671,CUST0487,2026-01-17,Returned,South
ORD02673,CUST0011,2025-08-03,Returned,South
ORD02674,CUST0080,2025-06-17,Returned,South
ORD02675,CUST0332,2024-10-30,Delivered,North
ORD02676,CUST0155,2025-03-17,Cancelled,South
ORD02677,CUST0512,2026-01-24,Delivered,North
ORD02678,CUST0417,2025-05-16,Delivered,North
ORD02679,CUST0462,2025-07-31,Shipped,West
ORD02680,CUST0593,2026-03-03,Placed,North
ORD02682,CUST0560,2025-10-02,Shipped,West
ORD02683,CUST0222,2025-12-24,Delivered,South
ORD02684,CUST0196,2025-08-03,Returned,North
ORD02685,CUST0380,2025-12-12,Delivered,North
ORD02686,CUST0310,2025-09-21,Delivered,North
ORD02687,CUST0512,,Cancelled,West
ORD02688,CUST0421,2025-09-09,Delivered,East
ORD02689,CUST0556,2025-10-05,Cancelled,East
ORD02690,CUST0117,2025-07-17,Shipped,West
ORD02691,CUST0439,2025-07-22,Delivered,South
ORD02692,CUST0567,2025-09-27,Returned,South
ORD02693,CUST0556,2026-05-12,Cancelled,West
ORD02694,CUST0292,2024-11-16,Cancelled,East
ORD02695,CUST0102,2025-08-15,Placed,North
ORD02696,CUST0092,,Placed,West
ORD02697,CUST0107,2025-05-17,Cancelled,North
ORD02698,CUST0455,2025-02-07,Returned,North
ORD02699,CUST0297,2025-08-06,Cancelled,South
ORD02700,CUST0229,2025-10-20,Cancelled,West
ORD02701,CUST0118,2025-05-07,Shipped,West
ORD02702,CUST0128,2025-11-09,Delivered,West
ORD02703,CUST0423,2025-12-25,Cancelled,North
ORD02704,CUST0384,2025-04-17,Shipped,East
ORD02705,CUST0275,2026-03-05,Delivered,East
ORD02706,CUST0425,2025-02-23,Shipped,North
ORD02708,CUST0027,2024-09-03,Shipped,East
ORD02709,CUST0532,2024-08-08,Returned,East
ORD02710,CUST0344,2025-10-19,Shipped,West
ORD02711,CUST0248,2024-08-22,Returned,West
ORD02712,CUST0198,2024-10-25,Returned,West
ORD02713,CUST0053,2026-04-29,Returned,West
ORD02714,CUST0132,2025-04-28,Cancelled,South
ORD02715,CUST0413,2025-04-14,Delivered,South
ORD02716,CUST0448,2026-04-07,Shipped,North
ORD02717,CUST0130,2026-02-14,Returned,North
ORD02718,CUST0591,2025-10-14,Cancelled,East
ORD02719,CUST0567,2024-08-07,Shipped,East
ORD02720,CUST0209,2026-03-04,Placed,North
ORD02721,CUST0027,2026-06-10,Cancelled,North
ORD02722,CUST0157,2025-11-15,Placed,North
ORD02723,CUST0586,2025-04-09,Cancelled,North
ORD02724,CUST0134,2025-05-09,Cancelled,East
ORD02725,CUST0192,2024-10-01,Shipped,South
ORD02726,CUST0305,2025-06-15,Shipped,South
ORD02727,CUST0388,2025-04-12,Delivered,North
ORD02728,CUST0282,2025-04-21,Placed,South
ORD02729,CUST0024,2025-06-02,Returned,North
ORD02730,CUST0114,2025-04-16,Cancelled,North
ORD02731,CUST0110,2024-08-30,Shipped,East
ORD02732,CUST0269,2025-12-13,Shipped,North
ORD02733,CUST0080,2025-01-23,Cancelled,East
ORD02735,CUST0503,2025-01-16,Placed,West
ORD02736,CUST0076,2025-12-03,Cancelled,North
ORD02737,CUST0216,2025-03-17,Cancelled,West
ORD02738,CUST0322,2025-10-21,Cancelled,South
ORD02739,CUST0185,2024-09-21,Delivered,North
ORD02740,CUST0183,2026-06-25,Returned,North
ORD02741,CUST0121,2026-01-03,Delivered,East
ORD02742,CUST0496,2024-09-06,Returned,North
ORD02744,CUST0125,2025-03-11,Shipped,North
ORD02745,CUST0549,2024-10-14,Placed,South
ORD02747,CUST0223,2024-11-26,Placed,East
ORD02748,CUST0142,2024-08-02,Shipped,North
ORD02749,CUST0130,2025-09-09,Delivered,East
ORD02750,CUST0494,2025-03-28,Shipped,North
ORD02751,CUST0357,2024-08-16,Returned,East
ORD02752,CUST0479,2025-07-10,Cancelled,West
ORD02753,CUST0525,2025-12-10,Cancelled,South
ORD02754,CUST0257,2026-05-19,Shipped,South
ORD02756,CUST0598,2025-10-02,Returned,East
ORD02758,CUST0444,2026-06-18,Cancelled,West
ORD02759,CUST0279,2025-06-10,Delivered,North
ORD02760,CUST0393,2025-02-10,Cancelled,South
ORD02761,CUST0581,2024-08-02,Delivered,East
ORD02762,CUST0066,2026-01-09,Cancelled,South
ORD02763,CUST0035,2025-07-17,Returned,East
ORD02764,CUST0420,2025-10-17,Delivered,East
ORD02765,CUST0408,2024-08-04,Placed,North
ORD02766,CUST0185,2025-03-20,Delivered,West
ORD02767,CUST0191,2025-05-07,Delivered,South
ORD02768,CUST0075,2025-10-04,Shipped,East
ORD02770,CUST0126,2025-03-25,Placed,East
ORD02771,CUST0012,2025-10-05,Delivered,South
ORD02772,CUST0477,2024-10-01,Returned,East
ORD02773,CUST0239,2026-04-06,Returned,North
ORD02774,CUST0395,2025-08-01,Delivered,South
ORD02775,CUST0540,2024-10-03,Shipped,North
ORD02776,CUST0575,2026-01-05,Delivered,North
ORD02777,CUST0588,2025-12-24,Cancelled,West
ORD02778,CUST0326,2024-12-24,Delivered,South
ORD02779,CUST0202,2025-04-04,Placed,West
ORD02780,CUST0511,2025-08-07,Placed,East
ORD02781,CUST0432,2025-08-12,Placed,North
ORD02782,CUST0464,2026-04-09,Shipped,East
ORD02783,CUST0393,2026-03-04,Shipped,North
ORD02785,CUST0473,2025-04-07,Delivered,South
ORD02786,CUST0413,2024-11-24,Placed,North
ORD02787,CUST0346,2025-11-07,Placed,North
ORD02788,CUST0482,2025-03-07,Placed,West
ORD02789,CUST0309,2025-04-26,Delivered,East
ORD02790,CUST0355,2025-06-21,Cancelled,North
ORD02791,CUST0570,2024-12-21,Delivered,West
ORD02792,CUST0049,2025-08-07,Cancelled,East
ORD02793,CUST0466,2025-11-23,Cancelled,North
ORD02794,CUST0383,2026-05-07,Returned,North
ORD02795,CUST0030,2026-03-21,Shipped,North
ORD02797,CUST0331,2026-05-01,Cancelled,South
ORD02798,CUST0175,2026-05-09,Placed,South
ORD02799,CUST0378,2025-09-07,Returned,North
ORD02800,CUST0054,2024-12-31,Delivered,North
ORD02801,CUST0114,2025-02-26,Placed,East
ORD02802,CUST0077,2025-02-08,Delivered,East
ORD02803,CUST0389,2024-08-23,Delivered,South
ORD02804,CUST0142,2025-03-05,Returned,West
ORD02805,CUST0123,2025-10-06,Shipped,East
ORD02806,CUST0152,2025-05-26,Returned,West
ORD02807,CUST0458,2026-04-03,Placed,South
ORD02808,CUST0592,2025-01-09,Cancelled,West
ORD02809,CUST0288,2025-11-15,Delivered,West
ORD02810,CUST0232,2026-02-15,Placed,East
ORD02811,CUST0304,2024-09-27,Placed,East
ORD02812,CUST0572,2026-01-26,Shipped,South
ORD02813,CUST0080,2026-05-04,Placed,West
ORD02814,CUST0062,2025-10-10,Shipped,North
ORD02815,CUST0222,2024-09-29,Cancelled,West
ORD02816,CUST0193,2025-10-20,Cancelled,North
ORD02817,CUST0349,2025-04-05,Shipped,East
ORD02818,CUST0320,2025-02-15,Cancelled,South
ORD02819,CUST0517,2024-09-08,Placed,South
ORD02820,CUST0225,2025-09-30,Delivered,West
ORD02821,CUST0464,2026-04-01,Returned,South
ORD02822,CUST0410,2025-09-03,Shipped,North
ORD02823,CUST0285,2025-07-22,Cancelled,South
ORD02824,CUST0315,2025-06-14,Returned,North
ORD02825,CUST0151,2024-12-27,Cancelled,North
ORD02826,CUST0113,2025-04-13,Shipped,North
ORD02827,CUST0472,2026-03-28,Shipped,East
ORD02828,CUST0030,2024-09-15,Cancelled,West
ORD02829,CUST0361,2025-12-06,Delivered,North
ORD02830,CUST0564,2026-04-18,Placed,East
ORD02831,CUST0442,2025-03-09,Shipped,South
ORD02832,CUST0407,2025-08-13,Returned,West
ORD02833,CUST0521,2026-04-03,Delivered,North
ORD02834,CUST0452,2025-03-07,Delivered,East
ORD02835,CUST0101,2025-06-19,Placed,West
ORD02836,CUST0433,2025-12-15,Shipped,East
ORD02837,CUST0194,2025-09-10,Cancelled,South
ORD02838,CUST0283,2025-03-18,Returned,West
ORD02840,CUST0052,2025-06-04,Shipped,North
ORD02841,CUST0225,2025-05-26,Placed,North
ORD02842,CUST0037,2025-01-29,Returned,East
ORD02843,CUST0245,2025-11-15,Placed,North
ORD02844,CUST0283,2025-08-22,Shipped,West
ORD02845,CUST0402,2025-07-05,Cancelled,North
ORD02846,CUST0226,2025-12-21,Delivered,West
ORD02847,CUST0211,2026-03-02,Shipped,South
ORD02848,CUST0356,2025-09-16,Delivered,East
ORD02849,CUST0004,2024-12-05,Placed,South
ORD02850,CUST0516,2026-06-02,Returned,West
ORD02851,CUST0313,2024-08-01,Shipped,South
ORD02852,CUST0323,2025-11-17,Placed,South
ORD02853,CUST0192,2026-01-15,Delivered,West
ORD02854,CUST0146,2025-08-22,Placed,West
ORD02855,CUST0439,2026-05-19,Delivered,North
ORD02856,CUST0182,2024-12-09,Delivered,North
ORD02857,CUST0175,2025-10-09,Placed,East
ORD02858,CUST0486,2025-08-09,Returned,North
ORD02859,CUST0501,2024-12-30,Shipped,West
ORD02860,CUST0113,2025-12-13,Placed,North
ORD02861,CUST0581,2026-04-18,Delivered,South
ORD02862,CUST0538,2026-02-14,Returned,South
ORD02863,CUST0151,2026-07-16,Placed,North
ORD02864,CUST0312,2025-07-15,Delivered,West
ORD02865,CUST0503,2025-02-11,Delivered,East
ORD02866,CUST0499,2026-07-15,Delivered,East
ORD02867,CUST0470,2025-11-25,Placed,East
